time taken in seconds: N = 800.
STL, Linked List, HEAP, 
0.00140793,0.00159264,0.00115604,
0.00139217,0.00164163,0.00112001,
0.0013933,0.00160577,0.00113118,
0.00139171,0.00156104,0.0011504,
0.00156061,0.0028884,0.00133212,
0.00162782,0.00160236,0.00113356,
0.00141487,0.00157167,0.00114901,
0.0014078,0.00155799,0.00118801,
0.00137524,0.00157136,0.00112803,
0.00148103,0.00155744,0.00117363,
0.00137538,0.00155679,0.00114407,
0.0015571,0.00281436,0.00136857,
0.00163155,0.00174022,0.00121009,
0.0014823,0.0015718,0.00112343,
0.00141131,0.00157198,0.00116036,
0.0014296,0.00157002,0.00112185,
0.00138933,0.00155522,0.00111942,
0.00144782,0.00155542,0.00116654,
0.00156835,0.00275067,0.00137269,
0.00159212,0.00169595,0.00119487,
0.00145,0.00157788,0.00112369,
0.00140568,0.00155782,0.00116037,
0.00137578,0.00159475,0.00111724,
0.00137382,0.00157645,0.00111675,
0.00139265,0.00157496,0.00113568,
0.00158031,0.00269411,0.0013921,
0.00158263,0.00158534,0.00113959,
0.00140919,0.00157274,0.00115682,
0.00140891,0.00156458,0.00117318,
0.00144672,0.00157089,0.00115716,
0.00137623,0.00156173,0.00112474,
0.00141139,0.00159215,0.00113663,
0.00156998,0.00280495,0.00133995,
0.0016278,0.00171395,0.00120734,
0.00144637,0.00157171,0.00112344,
0.00141057,0.00160382,0.00115726,
0.00137662,0.00157868,0.00119991,
0.00139275,0.00155863,0.00112433,
0.00137509,0.00155694,0.00117785,
0.00160714,0.00271394,0.00133137,
0.00167042,0.0017024,0.00120772,
0.00150959,0.00157268,0.00112262,
0.00141047,0.00157082,0.00122547,
0.00139868,0.00155412,0.00117354,
0.00149102,0.00157318,0.00113506,
0.0013964,0.00155653,0.00113951,
0.00151494,0.00246108,0.00162651,
0.0016315,0.00172679,0.00118313,
0.00145327,0.00161699,0.0011624,
0.00144525,0.00162643,0.00118779,
0.00137537,0.00165638,0.00112355,
0.00139583,0.00159646,0.00113337,
0.00139693,0.00155571,0.00113201,
0.0016045,0.00288327,0.00135886,
0.00163384,0.00158047,0.0012662,
0.00140817,0.00157145,0.00112986,
0.00141791,0.00163015,0.0011173,
0.00137389,0.00157238,0.00113229,
0.00146051,0.00156675,0.00115173,
0.00139115,0.00157345,0.00113193,
0.00184458,0.00255918,0.00131058,
0.00167912,0.00165693,0.00120299,
0.00145682,0.00161259,0.00111822,
0.00138799,0.00160121,0.00113308,
0.00137438,0.00155532,0.00114234,
0.00137485,0.00155501,0.00112965,
0.0013941,0.00155454,0.00113902,
0.00186424,0.00259724,0.00139218,
0.00163125,0.00163364,0.00116337,
0.0014999,0.00163734,0.0011281,
0.00141035,0.00159253,0.00111906,
0.00146681,0.00155559,0.00113432,
0.00139863,0.00155365,0.00111796,
0.00140476,0.00164744,0.00121254,
0.00186511,0.00263292,0.00133124,
0.0016007,0.00164274,0.00114266,
0.00143778,0.00165935,0.00116223,
0.00139359,0.00160851,0.00112021,
0.0014322,0.00153798,0.00114552,
0.00139448,0.00155119,0.00111573,
0.00144694,0.00155329,0.00111683,
0.00190948,0.00249591,0.00133638,
0.00164511,0.00164649,0.00114248,
0.00143552,0.00160958,0.00113201,
0.00149315,0.00155676,0.0011612,
0.00139241,0.0015888,0.00113462,
0.00137448,0.00155931,0.00112906,
0.00139133,0.00160265,0.00115051,
0.00179147,0.00252101,0.001425,
0.0016477,0.00162082,0.00114799,
0.00140735,0.00157124,0.00113082,
0.00140542,0.00158687,0.00123929,
0.00137787,0.0015716,0.00119416,
0.0013897,0.00156981,0.00115495,
0.00137484,0.00155225,0.00114093,
0.00182199,0.00257536,0.00135707,
0.00165658,0.00163634,0.00115827,
0.00145784,0.00160475,0.00113023,
0.00142227,0.00160362,0.00113738,
0.00148841,0.00158608,0.0011204,
0.0014007,0.00155491,0.00112133,
0.00137758,0.00155386,0.00116477,
0.00181759,0.00245207,0.00138575,
0.00162241,0.00158265,0.00118307,
0.0014739,0.00161561,0.00113216,
0.00138765,0.00163261,0.00114777,
0.00140853,0.00164201,0.00117835,
0.00145968,0.0015546,0.00111844,
0.00137742,0.00156928,0.0011502,
0.00176008,0.00233449,0.00135083,
0.00166551,0.00164748,0.0011702,
0.00143229,0.00163226,0.00114633,
0.00142169,0.00163069,0.00114885,
0.001411,0.00159744,0.00118069,
0.00139309,0.00156679,0.00112053,
0.0013743,0.00155635,0.00113404,
0.00167543,0.00231404,0.00143377,
0.00166335,0.00167662,0.00116575,
0.0015075,0.00162724,0.00116058,
0.00145177,0.00159141,0.00116364,
0.00140576,0.00157116,0.00123778,
0.00137749,0.00162983,0.00114378,
0.00137599,0.00155516,0.0012471,
0.00165314,0.00238981,0.00137267,
0.00163891,0.00167962,0.00116615,
0.00147955,0.00163602,0.00114718,
0.00144194,0.0016124,0.00114843,
0.00145382,0.00156868,0.00116112,
0.0015076,0.00155418,0.00112165,
0.00140461,0.00155388,0.00111899,
0.00168585,0.00229982,0.00143058,
0.00166411,0.00169563,0.00116268,
0.00145534,0.00164564,0.00113807,
0.00147825,0.00162724,0.00115228,
0.00142479,0.00158717,0.00118485,
0.00149763,0.00160271,0.00114903,
0.00140552,0.00157164,0.00111885,
0.0017519,0.00231629,0.00142254,
0.0016236,0.0017239,0.00118945,
0.00144875,0.00165468,0.00112734,
0.00139128,0.00163902,0.00113559,
0.00145511,0.00157943,0.0011947,
0.00141548,0.00159109,0.00112103,
0.00137523,0.00156672,0.00113995,
0.00165926,0.00227964,0.00141938,
0.00170759,0.00167492,0.00117603,
0.00145832,0.00162778,0.00116426,
0.00140637,0.00160635,0.00115602,
0.00146033,0.00159851,0.00123271,
0.00144019,0.00158931,0.00112234,
0.00139447,0.0015678,0.00116598,
0.00173835,0.00236937,0.0013672,
0.00176584,0.00169794,0.00116238,
0.00145816,0.0016241,0.00116203,
0.00141556,0.00161824,0.00115911,
0.00146126,0.00155633,0.00128512,
0.0014517,0.00156229,0.00112881,
0.00138117,0.00156047,0.00119301,
0.00171492,0.00229694,0.00144084,
0.00160516,0.00165668,0.00116206,
0.00146425,0.00160651,0.00113805,
0.00142157,0.00157143,0.00119593,
0.00147418,0.0016883,0.00117483,
0.00143256,0.0016051,0.00114965,
0.00140002,0.00156608,0.00114997,
0.00169361,0.00245937,0.00134035,
0.001699,0.00172128,0.00118281,
0.00141567,0.00160626,0.00114194,
0.00137721,0.00179519,0.0012028,
0.00147102,0.00164043,0.00113903,
0.00138349,0.00160685,0.00112695,
0.00138027,0.00164728,0.00115829,
0.00184856,0.00208004,0.00130077,
0.00167184,0.00166137,0.00114053,
0.00140183,0.00164154,0.00113385,
0.00141371,0.00154016,0.00120747,
0.00142993,0.00155977,0.00112943,
0.00140003,0.00156052,0.00113199,
0.0013814,0.00156408,0.0011265,
0.00149152,0.00203558,0.00141951,
0.00187751,0.00179448,0.00114436,
0.00144708,0.00155905,0.0011242,
0.00145732,0.00155904,0.00112289,
0.0014654,0.00156105,0.00115605,
0.00140618,0.00156122,0.00112535,
0.00144012,0.00155942,0.00112705,
0.00138397,0.00205258,0.00143286,
0.00179491,0.00188902,0.00120438,
0.00140084,0.00160874,0.00112376,
0.00140946,0.0015568,0.00123436,
0.00143326,0.00161083,0.00111937,
0.00137373,0.00157346,0.00111949,
0.0013941,0.00163735,0.0011195,
0.00139183,0.00169758,0.00153613,
0.00197358,0.00198378,0.00127876,
0.00144048,0.00155148,0.00118459,
0.00138754,0.00157644,0.00113659,
0.00139271,0.00169648,0.00112976,
0.00139408,0.00156928,0.00113387,
0.00139036,0.00156804,0.00114486,
0.0014171,0.00157847,0.00152385,
0.00172004,0.00227388,0.00131539,
0.00151058,0.00158407,0.00113298,
0.00148127,0.0015743,0.00115405,
0.00140416,0.00163452,0.001185,
0.00143094,0.0015554,0.00113952,
0.00139641,0.00155704,0.00113532,
0.00141401,0.00158657,0.00138879,
0.00168057,0.00223948,0.00134702,
0.0014996,0.00160692,0.00112345,
0.00142947,0.00157585,0.00116709,
0.00142199,0.00167745,0.00112333,
0.00137539,0.0016112,0.00113573,
0.00137912,0.00160062,0.00114905,
0.00143169,0.00161473,0.00138106,
0.00167774,0.00224098,0.00138496,
0.00148114,0.00165988,0.00116917,
0.00145005,0.00161146,0.00117515,
0.00148197,0.00175108,0.001196,
0.00141769,0.00159661,0.00112568,
0.00138146,0.0015766,0.00115709,
0.00139477,0.00188039,0.0014752,
0.00179915,0.00204935,0.00127459,
0.00144248,0.00163119,0.00130379,
0.00142743,0.00170215,0.00120808,
0.0013908,0.00167376,0.00112217,
0.00139362,0.00155244,0.00118232,
0.00140848,0.00156691,0.00114241,
0.00170475,0.00184593,0.00140653,
0.00174724,0.00207566,0.00130463,
0.00146055,0.00158501,0.00115345,
0.00147636,0.00175281,0.0011981,
0.00141698,0.0018487,0.00154859,
0.0015698,0.00160206,0.00122435,
0.00144555,0.0017202,0.0011542,
0.00150438,0.0019888,0.00150765,
0.00153903,0.00199623,0.00134926,
0.00157342,0.00167483,0.00117392,
0.00153412,0.00165716,0.0011439,
0.00140656,0.00182604,0.00153083,
0.00177996,0.00165455,0.00117735,
0.00151765,0.00165156,0.00114592,
0.00179431,0.00197069,0.00127824,
0.00171256,0.00183212,0.00118839,
0.0014876,0.00167979,0.00118676,
0.0014538,0.00159114,0.00116706,
0.00140572,0.00168204,0.00132849,
0.00165584,0.00164804,0.00115405,
0.00143559,0.00157913,0.00113193,
0.0017716,0.00220893,0.00137511,
0.00164263,0.0018534,0.0011915,
0.001502,0.00158775,0.00114621,
0.00138986,0.00155339,0.00111591,
0.0015504,0.0016347,0.00127464,
0.00161893,0.00172257,0.00122112,
0.00143477,0.00156622,0.00115338,
0.00183602,0.00199448,0.00131228,
0.00151909,0.0019211,0.00134453,
0.00154133,0.00163811,0.00113266,
0.00144193,0.00156851,0.00111953,
0.00143939,0.00167188,0.00111911,
0.00141296,0.00155517,0.00111484,
0.00139977,0.00155456,0.00112034,
0.00186977,0.00250274,0.00130298,
0.0016357,0.00165004,0.00115316,
0.00137833,0.00160664,0.0011619,
0.00140545,0.00161471,0.00112063,
0.00137715,0.00160465,0.00112207,
0.00150364,0.00161128,0.00112019,
0.00141073,0.00155222,0.00113522,
0.00180128,0.00240252,0.00138748,
0.00157999,0.00162752,0.00113377,
0.00142213,0.00156656,0.00112442,
0.00137379,0.00156765,0.00118698,
0.00137365,0.00161787,0.00112881,
0.00141008,0.00156929,0.0011803,
0.00142421,0.00161201,0.00116716,
0.00180276,0.00240801,0.00137034,
0.00159069,0.00161658,0.00113288,
0.00149946,0.00156741,0.00112085,
0.00139594,0.0015666,0.00115736,
0.00140361,0.00159987,0.0011524,
0.00140676,0.00164177,0.00113883,
0.0014278,0.00155507,0.00119368,
0.00181695,0.00246562,0.0014072,
0.00162985,0.00167512,0.00114155,
0.00143046,0.00157809,0.00118788,
0.00145913,0.0015829,0.00112937,
0.00144274,0.00156871,0.00120994,
0.00144239,0.00168409,0.00115355,
0.0015901,0.00197838,0.00151682,
0.00158272,0.00178011,0.00116741,
0.00139346,0.00170402,0.00122306,
0.00169158,0.00194803,0.00122243,
0.00155638,0.0015649,0.00113222,
0.00142613,0.00157748,0.00124229,
0.00149459,0.00162659,0.00126738,
0.00159943,0.00193066,0.00152789,
0.00162328,0.0016383,0.00116197,
0.00150642,0.00163371,0.0011463,
0.0015099,0.00188948,0.00136536,
0.00142625,0.0017426,0.00113105,
0.00152541,0.00157269,0.00114347,
0.00148802,0.00155423,0.0012301,
0.001673,0.00205906,0.00144517,
0.00180766,0.00175477,0.00116474,
0.00139642,0.00160709,0.00111808,
0.00140772,0.00186925,0.00137148,
0.00157928,0.0016411,0.00129139,
0.00138495,0.00157439,0.0011322,
0.00142492,0.00159605,0.0011487,
0.00141352,0.00171917,0.00145338,
0.00192886,0.0019956,0.00131505,
0.00145779,0.0016084,0.00114553,
0.00139451,0.00159739,0.0011231,
0.0014154,0.00164163,0.00116344,
0.00142456,0.00160809,0.00113276,
0.0013741,0.00158984,0.00113143,
0.00138809,0.00165221,0.00136976,
0.00178379,0.00201999,0.00131233,
0.00151048,0.00156414,0.0011815,
0.0014526,0.00158076,0.00114603,
0.0014382,0.00172774,0.00117314,
0.00142258,0.00184081,0.00141135,
0.00144008,0.00159222,0.0011817,
0.00142148,0.00177114,0.00136774,
0.00165207,0.00197496,0.00129053,
0.00154545,0.00160208,0.00114899,
0.00150014,0.00158049,0.00122858,
0.0014658,0.00159759,0.00112039,
0.00147755,0.00197727,0.00127688,
0.00143304,0.00163872,0.00118376,
0.00149703,0.0016873,0.00121027,
0.00161553,0.00177197,0.00118746,
0.00165646,0.00176107,0.00116719,
0.00146995,0.00175229,0.00117994,
0.00140774,0.00155989,0.00116188,
0.0014464,0.00180398,0.00128854,
0.00158969,0.00166092,0.00116483,
0.00155618,0.0016427,0.00125776,
0.00155144,0.00170609,0.00121408,
0.00149833,0.00193027,0.00137232,
0.0014868,0.00165081,0.00116567,
0.00142187,0.00165262,0.00113262,
0.00140514,0.00165825,0.00113438,
0.00139373,0.00165159,0.00128365,
0.00144289,0.00162542,0.00130897,
0.00168742,0.00196203,0.00130941,
0.00145405,0.00157801,0.00127703,
0.00142527,0.0016153,0.00121886,
0.0015418,0.00202697,0.00116618,
0.00142229,0.00166847,0.00112565,
0.00149647,0.00164484,0.00114735,
0.00144728,0.0017821,0.00162387,
0.00165732,0.00193308,0.00130222,
0.00146689,0.00163091,0.00116146,
0.00143243,0.00155746,0.00115906,
0.00147177,0.0019914,0.00137208,
0.0014361,0.0016024,0.00116178,
0.00154713,0.00159321,0.00113251,
0.00137505,0.0016824,0.00149086,
0.00188624,0.00193865,0.00131137,
0.00152764,0.00166529,0.00112887,
0.00141837,0.00153615,0.0011325,
0.00144293,0.00176997,0.00163053,
0.00156239,0.00164255,0.00113624,
0.00143826,0.00157819,0.0011243,
0.00139836,0.00194523,0.00132587,
0.00166124,0.00207741,0.0012744,
0.00149007,0.00164189,0.00113996,
0.00141054,0.00158345,0.00112077,
0.00142856,0.00161395,0.00113579,
0.00140976,0.00164292,0.00112335,
0.00143463,0.00155622,0.00112001,
0.00139907,0.00193418,0.00142336,
0.00174972,0.00193688,0.00120352,
0.00144519,0.00158262,0.0011337,
0.00137451,0.00157129,0.00113476,
0.00145588,0.00160572,0.00113584,
0.00144281,0.00157527,0.00113139,
0.00139316,0.00160694,0.00111775,
0.00137459,0.00164514,0.00138313,
0.00188456,0.00194072,0.00128792,
0.00144203,0.00156249,0.00119618,
0.0013759,0.00155482,0.00118141,
0.00139067,0.00163947,0.00112667,
0.00141086,0.00156929,0.00118815,
0.00140793,0.00170505,0.00124504,
0.00139321,0.00167394,0.0014356,
0.0018148,0.00199834,0.00128299,
0.00148516,0.0016747,0.00113777,
0.0013958,0.00162301,0.00113241,
0.00141024,0.00159699,0.0011347,
0.00140815,0.00156791,0.0011675,
0.00157532,0.00160644,0.00113559,
0.00138243,0.00161602,0.00143919,
0.00173718,0.00203899,0.00144538,
0.00146332,0.00161884,0.00111974,
0.00137578,0.00156068,0.00112177,
0.00144764,0.00167803,0.00112407,
0.00142393,0.00157326,0.0011348,
0.00139404,0.00161952,0.00112298,
0.00137588,0.00155906,0.00141335,
0.00166341,0.00214659,0.00129488,
0.00156254,0.00165176,0.00124455,
0.00141067,0.00158154,0.00112523,
0.00139309,0.00164823,0.00113775,
0.00137452,0.00159122,0.00112175,
0.00138985,0.00156938,0.00112686,
0.00141005,0.00173157,0.00135472,
0.00163514,0.0022159,0.00132375,
0.0014887,0.00161452,0.00113479,
0.00144449,0.00158849,0.0011474,
0.00141267,0.00165951,0.00115342,
0.00149898,0.00154362,0.00112185,
0.00144343,0.00166746,0.00112041,
0.00138012,0.00163921,0.00137368,
0.00165989,0.0022045,0.00131174,
0.00144532,0.00165384,0.0011359,
0.00142066,0.00161669,0.00115107,
0.001432,0.0016371,0.00112267,
0.00139358,0.00157351,0.00118682,
0.00139431,0.00155993,0.00112156,
0.00137609,0.00157761,0.00134275,
0.00167446,0.00210067,0.00132384,
0.00146248,0.00164477,0.00116468,
0.00139196,0.00156677,0.00113751,
0.00139502,0.00160084,0.00115601,
0.00140808,0.00155672,0.00113927,
0.00137584,0.00155504,0.00117253,
0.00137478,0.00155614,0.00114356,
0.00164922,0.00231847,0.00134534,
0.00162603,0.00165218,0.00114965,
0.00149119,0.00156346,0.00111852,
0.0013975,0.001612,0.00116968,
0.00145056,0.00155193,0.00113312,
0.00139473,0.00163166,0.00111815,
0.00141034,0.00155246,0.00111867,
0.00172278,0.00222279,0.00147921,
0.00155965,0.00169711,0.00113092,
0.00140696,0.00160385,0.00115803,
0.00139268,0.00157091,0.00116385,
0.00139557,0.00160728,0.00111859,
0.00139063,0.00159068,0.00111884,
0.00137544,0.00158833,0.00111742,
0.00141784,0.00198497,0.00201022,
0.00163934,0.00185383,0.00112463,
0.00139443,0.00158721,0.00116151,
0.00138461,0.0016401,0.00114409,
0.00142457,0.00155888,0.00116498,
0.00140329,0.00155907,0.00112786,
0.00138092,0.00155962,0.00113606,
0.00150322,0.00214406,0.00199279,
0.00169749,0.00178522,0.0011408,
0.00142567,0.00156611,0.00113173,
0.00143822,0.00155188,0.00111999,
0.00152332,0.00155605,0.00115683,
0.00142083,0.00155404,0.00113125,
0.00137709,0.00158495,0.00115569,
0.00145022,0.00196087,0.00212194,
0.00167891,0.001855,0.00115848,
0.00140505,0.00157025,0.00112169,
0.00139372,0.00164559,0.00113196,
0.00159688,0.00298471,0.00156548,
0.00155337,0.00157985,0.00117347,
0.00140877,0.00161675,0.00127056,
0.00156264,0.0022903,0.00159571,
0.00164628,0.00161874,0.00113138,
0.0014317,0.00155618,0.00112232,
0.00145742,0.0016013,0.00114154,
0.00158089,0.00237513,0.00135021,
0.00147902,0.00158638,0.00113299,
0.0013749,0.00186386,0.0012735,
0.00158051,0.00159252,0.00145753,
0.00197297,0.00183685,0.0011601,
0.00143119,0.00155859,0.00113751,
0.00143231,0.00155878,0.00117576,
0.00144335,0.00158674,0.00183501,
0.00160682,0.00190847,0.0011873,
0.00153787,0.00197125,0.0012365,
0.00138791,0.00156647,0.0011205,
0.00152081,0.00258054,0.00132794,
0.00151623,0.00156206,0.00115665,
0.00138364,0.00157359,0.00113202,
0.0014417,0.00160661,0.00116055,
0.00146955,0.00158554,0.00114687,
0.00171644,0.00300617,0.00137312,
0.00159042,0.00164628,0.00112743,
0.00142684,0.00156513,0.00119339,
0.00139536,0.00161487,0.00111798,
0.00142712,0.00155336,0.00111985,
0.0013946,0.00162356,0.00111978,
0.00138355,0.00155546,0.00113592,
0.00163312,0.00289651,0.00140338,
0.001581,0.00162815,0.00113341,
0.00139337,0.00161574,0.00111922,
0.00144432,0.00157608,0.00116779,
0.00137566,0.00157141,0.00112298,
0.0013778,0.00155597,0.00111941,
0.00146543,0.00155428,0.00112067,
0.0016163,0.00284014,0.00138874,
0.00155628,0.00158409,0.00115934,
0.00139156,0.00160558,0.00111958,
0.00137515,0.0016105,0.00120375,
0.00137816,0.00159797,0.00113745,
0.00137661,0.00155992,0.00111826,
0.00139103,0.00159111,0.00111981,
0.0016106,0.00291681,0.00135277,
0.00160758,0.00163129,0.00113738,
0.00139723,0.00156392,0.00117168,
0.00140073,0.00155367,0.00116433,
0.00137595,0.00163256,0.00116078,
0.00137595,0.0015527,0.00112463,
0.0013952,0.00155268,0.00116731,
0.00161468,0.00298439,0.00139159,
0.00165197,0.00164238,0.0011441,
0.00139674,0.00156456,0.00113182,
0.00147075,0.00161563,0.0011557,
0.00139734,0.00155524,0.00119458,
0.00148208,0.00157157,0.00115503,
0.00137761,0.00155514,0.00116814,
0.00158165,0.00289597,0.00144709,
0.00160295,0.00168218,0.0011298,
0.0014316,0.00156671,0.00114795,
0.00144075,0.00155165,0.00116744,
0.00142046,0.00155264,0.0011201,
0.00142721,0.00162658,0.00111783,
0.00139841,0.00156715,0.001137,
0.00162976,0.00283305,0.00138296,
0.00155272,0.00159772,0.00128465,
0.00137628,0.00159383,0.00113617,
0.00140536,0.00155921,0.00116046,
0.00139427,0.00159385,0.00112231,
0.00139271,0.00155942,0.0011177,
0.00137449,0.00161116,0.00113831,
0.00159483,0.00289589,0.00146245,
0.00159374,0.0016301,0.0011547,
0.00144275,0.00162638,0.00114225,
0.00139535,0.00155536,0.00114997,
0.00139167,0.00159065,0.00113269,
0.00137306,0.00159223,0.00113213,
0.00139059,0.00161035,0.00116575,
0.00156495,0.00297424,0.00141838,
0.00165623,0.00165105,0.00115272,
0.00137526,0.00156739,0.00118077,
0.00145259,0.00161311,0.00120241,
0.00139362,0.00158289,0.00117283,
0.00140948,0.00158399,0.00113623,
0.00139118,0.00157045,0.00122139,
0.00183272,0.00249472,0.00137017,
0.00168087,0.00162408,0.00126364,
0.00141266,0.00156744,0.00112925,
0.00142455,0.00166264,0.00111989,
0.00141267,0.00156579,0.00113359,
0.00146806,0.00158213,0.00112292,
0.00139443,0.00156963,0.00117904,
0.00155767,0.00241855,0.00142226,
0.00162063,0.00171445,0.00116605,
0.00139887,0.00160531,0.00111828,
0.0013876,0.00160884,0.00117925,
0.00154052,0.0015733,0.00113528,
0.00146208,0.00161626,0.0011441,
0.0013998,0.00155396,0.00152631,
0.00180279,0.0022629,0.00142738,
0.0016159,0.00178628,0.00115446,
0.00147186,0.00155952,0.00111697,
0.00137395,0.00160192,0.00111594,
0.00148319,0.0016177,0.00116914,
0.00138717,0.00169467,0.0011496,
0.00137931,0.00155716,0.00111892,
0.0016162,0.00238449,0.00145415,
0.00167359,0.00167331,0.00122412,
0.00161683,0.00163396,0.00112735,
0.0014272,0.00155877,0.00123394,
0.00138367,0.00159936,0.0011362,
0.00143856,0.00176999,0.00120273,
0.00140383,0.0015668,0.00113491,
0.00178388,0.00242904,0.00134113,
0.001655,0.00185853,0.00120115,
0.00141929,0.00155587,0.00112596,
0.00139293,0.00163905,0.00124939,
0.0016104,0.00243014,0.00133153,
0.00150358,0.00164821,0.00112768,
0.00139998,0.00171024,0.00128238,
0.00177619,0.00202277,0.00150579,
0.00163867,0.00170003,0.00121011,
0.00149586,0.00162083,0.0011769,
0.00144062,0.0016268,0.00121608,
0.00159635,0.00201286,0.0013074,
0.00148877,0.00163918,0.00112272,
0.00145203,0.00181136,0.00135079,
0.00154744,0.00155435,0.00121701,
0.00160536,0.00195451,0.00116929,
0.00146809,0.00158203,0.00113449,
0.00142818,0.00153986,0.00116979,
0.00147434,0.00155799,0.00112539,
0.00142845,0.00159068,0.00112642,
0.00139585,0.00183378,0.00138218,
0.00179282,0.00193327,0.0012007,
0.001412,0.00154853,0.00112064,
0.0014266,0.0015356,0.00117732,
0.00145457,0.00155398,0.00111681,
0.00141115,0.00156814,0.00117066,
0.00138256,0.00155457,0.00111968,
0.00143487,0.00161873,0.00123948,
0.00175467,0.00213073,0.00126501,
0.00144572,0.00154378,0.00118504,
0.00137465,0.00155487,0.00112285,
0.00138744,0.00171998,0.00112763,
0.00142013,0.00156082,0.0011317,
0.0014123,0.00160778,0.00112016,
0.00137441,0.00157907,0.0012466,
0.00159844,0.00234105,0.00133116,
0.00151443,0.00164871,0.00115059,
0.00144268,0.00156786,0.00121254,
0.00139358,0.00160529,0.00111859,
0.00146536,0.00155549,0.00113067,
0.00141189,0.0015687,0.00117018,
0.00146074,0.00156906,0.00128008,
0.00158862,0.00228108,0.00129248,
0.00149,0.00157726,0.00114696,
0.00140421,0.00162393,0.00111877,
0.00138916,0.00158601,0.00116805,
0.00140826,0.00167267,0.00119812,
0.00140928,0.00159296,0.00113385,
0.00147246,0.00206587,0.00159615,
0.00210812,0.00194149,0.00129053,
0.00143794,0.00167238,0.00116016,
0.0014212,0.00167409,0.00114696,
0.00141772,0.00155971,0.00111966,
0.0013761,0.00160652,0.00113605,
0.0014413,0.00155967,0.00111811,
0.00145797,0.00172059,0.00129401,
0.00183378,0.00197705,0.00121708,
0.00155554,0.00159609,0.00113801,
0.00143586,0.0015684,0.0012437,
0.0014346,0.00160426,0.00112545,
0.00137692,0.00155762,0.00115309,
0.0014097,0.00158297,0.00112415,
0.00139797,0.00162946,0.001537,
0.00171176,0.00202213,0.00138425,
0.00181625,0.00187729,0.00116793,
0.00147523,0.0016565,0.00114669,
0.00190164,0.00158948,0.00114085,
0.00138854,0.00155294,0.00117877,
0.00140208,0.00162008,0.00114021,
0.00137467,0.00172376,0.00143554,
0.00173573,0.00253229,0.00130032,
0.00154909,0.00162538,0.00116831,
0.00139496,0.00155293,0.00120319,
0.00154728,0.00158774,0.00112191,
0.0013927,0.00156622,0.00113151,
0.00141295,0.00157905,0.00116895,
0.00137671,0.00162783,0.00138023,
0.00178457,0.00253893,0.00130044,
0.00145303,0.00162114,0.00113467,
0.00138982,0.00156867,0.00113007,
0.00156627,0.00168596,0.00113356,
0.00143948,0.00154987,0.00112845,
0.00142382,0.00157879,0.00118118,
