time taken in seconds: N = 200.
STL, Linked List, HEAP, 
0.00180761,0.00186871,0.00275676,
0.00331598,0.00245527,0.00145501,
0.00179541,0.00201532,0.00126517,
0.00164005,0.00305609,0.00239314,
0.0018699,0.00221889,0.00148819,
0.00184718,0.00197539,0.00129659,
0.00317142,0.00358366,0.00148581,
0.00182892,0.00217728,0.00144805,
0.00168268,0.00181946,0.00139299,
0.00256201,0.00229763,0.00145298,
0.00185972,0.002158,0.0014418,
0.00165995,0.00381286,0.00280716,
0.00220435,0.00221902,0.00145745,
0.00181889,0.00182474,0.00125429,
0.00166092,0.00420976,0.00132936,
0.00182339,0.00179614,0.00125813,
0.00157896,0.0018263,0.0013322,
0.0032035,0.00361906,0.00145719,
0.00196066,0.00227424,0.0014783,
0.00165978,0.00183728,0.00142962,
0.00250462,0.00263069,0.00141072,
0.00190668,0.00248555,0.00160376,
0.00179366,0.00597811,0.00276099,
0.00201526,0.00217192,0.00135489,
0.00166845,0.0020946,0.0018836,
0.0020539,0.00194543,0.00157271,
0.00159146,0.00178452,0.00132247,
0.00182871,0.0034261,0.00179505,
0.00178824,0.00306989,0.00155776,
0.00161396,0.00175301,0.00128132,
0.00184365,0.003129,0.00155974,
0.00209111,0.00216908,0.00147134,
0.00201276,0.00234411,0.00158467,
0.00231126,0.00210419,0.00156571,
0.00214393,0.00199382,0.00125833,
0.00158791,0.00181454,0.00156559,
0.00225921,0.00265239,0.00178418,
0.00191613,0.00238478,0.00160895,
0.00194181,0.00224264,0.0022245,
0.00280053,0.0035317,0.00139919,
0.00159592,0.00186607,0.00129611,
0.00187499,0.00302221,0.00158886,
0.00238351,0.00206655,0.00166904,
0.00173313,0.00205498,0.00133793,
0.00229081,0.00298881,0.00159691,
0.00213721,0.00204203,0.00130956,
0.00157473,0.00179792,0.001534,
0.00227031,0.00258331,0.00203968,
0.00204702,0.00266241,0.00148086,
0.00189744,0.00295755,0.0020689,
0.00188892,0.00351001,0.0012772,
0.00158686,0.00175629,0.00126891,
0.00192923,0.00321525,0.00165393,
0.00237777,0.00230037,0.00172693,
0.00169388,0.00251217,0.00175265,
0.00219596,0.00233206,0.00161452,
0.00211487,0.00196911,0.00129367,
0.00158446,0.00213296,0.00176087,
0.00211346,0.0027712,0.00158601,
0.00171852,0.0028822,0.00131929,
0.00193289,0.00553298,0.00151316,
0.00181997,0.00231657,0.0013039,
0.00157733,0.00176195,0.00153984,
0.00220291,0.00324681,0.00157084,
0.0017525,0.00299079,0.0016856,
0.0017659,0.00548083,0.00172744,
0.00186034,0.00209215,0.00130371,
0.00157513,0.00177177,0.00154677,
0.00244272,0.00375281,0.00170521,
0.00193978,0.00329018,0.00136458,
0.00189672,0.00612968,0.00163495,
0.00194516,0.00208502,0.00134919,
0.0017045,0.00224096,0.00174916,
0.00225416,0.00326671,0.00181669,
0.00195705,0.00239837,0.00129868,
0.00160034,0.00545027,0.00175848,
0.00191086,0.00226017,0.00147934,
0.00180075,0.00190081,0.00132798,
0.00271853,0.00360255,0.00136889,
0.00189662,0.00224402,0.00149449,
0.00170997,0.00402475,0.00221579,
0.00201477,0.00264264,0.00148017,
0.0018239,0.00205692,0.00127883,
0.00168199,0.00396178,0.00156027,
0.00193403,0.00243184,0.00152483,
0.00175294,0.00190882,0.00236842,
0.00273442,0.00301229,0.00149901,
0.00183788,0.00203179,0.00143832,
0.00161222,0.00224183,0.00237543,
0.00226048,0.00222654,0.00146374,
0.00177646,0.00211112,0.00128521,
0.00203925,0.0042522,0.00173682,
0.00188174,0.00225453,0.0013937,
0.00175596,0.00178848,0.00129863,
0.00219106,0.00354588,0.00142647,
0.00194509,0.00218675,0.00145559,
0.00160986,0.00397914,0.00282883,
0.0023194,0.00217517,0.00143668,
0.0018049,0.00177558,0.00130752,
0.0018565,0.00412912,0.0016299,
0.00186432,0.00240064,0.00152722,
0.00173479,0.00305133,0.00290196,
0.00238829,0.00259763,0.00152637,
0.00186525,0.00194785,0.00127143,
0.00164946,0.00372786,0.00192408,
0.00179136,0.00228146,0.00141173,
0.00185402,0.00178309,0.00150373,
0.00345317,0.00307096,0.00148848,
0.00185657,0.00212768,0.00137472,
0.00158425,0.00184881,0.00167733,
0.00226807,0.00198647,0.00151698,
0.00159472,0.0017528,0.00124741,
0.00157635,0.00180824,0.00245465,
0.00303137,0.00230144,0.0015097,
0.00181648,0.00220645,0.00128983,
0.00157142,0.00188616,0.00175506,
0.00231468,0.00192877,0.00143691,
0.00183336,0.00211284,0.00142407,
0.0016033,0.00231367,0.00171429,
0.00242441,0.00339281,0.00154953,
0.00182815,0.0019113,0.00127579,
0.00161269,0.0034112,0.00165409,
0.00173385,0.002113,0.00127364,
0.00159312,0.00196111,0.00140696,
0.00236531,0.0042941,0.00163403,
0.00178915,0.00211348,0.00126846,
0.00158877,0.00182303,0.00151683,
0.00219545,0.00318863,0.00185718,
0.0017285,0.002635,0.00148744,
0.00178337,0.00533993,0.00151435,
0.00182756,0.00221178,0.00132011,
0.00161097,0.00177826,0.00127438,
0.00169447,0.00304484,0.00147761,
0.00181987,0.00318961,0.00145725,
0.00193026,0.00242794,0.00247837,
0.00250771,0.00231497,0.00147359,
