time taken in seconds: N = 500.
STL, Linked List, HEAP, 
0.00223985,0.00277555,0.00145292,
0.00181972,0.00313383,0.0020446,
0.0023347,0.00460907,0.00223144,
0.00245964,0.00294006,0.00242742,
0.00291604,0.00444849,0.00259967,
0.00242662,0.00317576,0.00173304,
0.00299878,0.00336282,0.00192529,
0.00192173,0.00463609,0.00191679,
0.00235152,0.00286647,0.00193471,
0.00216547,0.00268794,0.0012634,
0.00162611,0.00233233,0.00146236,
0.00177785,0.001907,0.00211234,
0.001808,0.00197249,0.00139179,
0.00190374,0.00250883,0.00149023,
0.00180736,0.00188984,0.00127864,
0.00157095,0.00171026,0.0012046,
0.001507,0.0016852,0.00127625,
0.00151484,0.00168769,0.00120413,
0.00152229,0.00169671,0.00123712,
0.00188365,0.00327301,0.00157151,
0.00193654,0.00223872,0.00187095,
0.00204943,0.00360005,0.00210431,
0.00192816,0.00252447,0.00140371,
0.00158169,0.00175176,0.00125412,
0.00189047,0.00224498,0.00133174,
0.00170683,0.00218971,0.00157755,
0.00163227,0.00176686,0.00123376,
0.00151125,0.00168584,0.00120551,
0.00154583,0.00182711,0.00133067,
0.00249114,0.00289049,0.00131529,
0.00190288,0.00260521,0.00146275,
0.00189475,0.00192389,0.00126012,
0.00204654,0.00283851,0.00126616,
0.00157566,0.00198624,0.00143274,
0.00181909,0.00200458,0.00127015,
0.0015286,0.00170254,0.00149659,
0.00176732,0.0018221,0.00129357,
0.00181177,0.00211203,0.0015448,
0.00186526,0.00382083,0.00207347,
0.00180609,0.00181227,0.00125777,
0.00156667,0.00174942,0.00126008,
0.00150945,0.00381183,0.00188027,
0.00171843,0.00231534,0.00146044,
0.00177046,0.00183805,0.00123402,
0.00159428,0.00182224,0.00146962,
0.00177371,0.00203185,0.00126847,
0.00152814,0.0016891,0.00120569,
0.00152024,0.00218702,0.00194445,
0.00228275,0.00257972,0.00142811,
0.0020147,0.0028965,0.00143981,
0.00164034,0.00406951,0.00174346,
0.00181173,0.00208894,0.00130584,
0.00163538,0.00221361,0.00153877,
0.00196595,0.0025634,0.00153999,
0.00174965,0.00177463,0.00125419,
0.0015633,0.00168674,0.00120504,
0.00152368,0.00175201,0.00121758,
0.00155112,0.00168803,0.00120174,
0.00151063,0.00186613,0.00137686,
0.00194856,0.00214201,0.00152399,
0.00173947,0.00225142,0.00175897,
0.00275971,0.00235171,0.00127147,
0.00156147,0.00182324,0.00173977,
0.00239222,0.00249451,0.00150395,
0.00206181,0.00211137,0.00143608,
0.00158234,0.00185777,0.00127234,
0.00169637,0.00228479,0.00149589,
0.00169736,0.00174417,0.00122001,
0.00150994,0.00168969,0.00123184,
0.00150982,0.00168513,0.00120217,
0.00154715,0.00247289,0.00212775,
0.0020816,0.00271242,0.00149132,
0.0022722,0.00270045,0.00163434,
0.00237945,0.00231435,0.00151761,
0.00178273,0.00188009,0.0013338,
0.00159006,0.00180057,0.00138639,
0.00180247,0.00192919,0.00166705,
0.00230524,0.00243969,0.00155038,
0.00221293,0.00277604,0.00172341,
0.00216132,0.00209683,0.00149482,
0.00179754,0.00192349,0.00126353,
0.00168956,0.00211781,0.00127786,
0.00156666,0.00191431,0.00151687,
0.00178952,0.0020207,0.00146302,
0.00158103,0.00175028,0.00120835,
0.00151716,0.00168309,0.00121302,
0.00156577,0.00184941,0.00145956,
0.00215316,0.00430455,0.00160424,
0.00187677,0.00221919,0.00146437,
0.00184805,0.00177966,0.00145811,
0.00270086,0.00318,0.0014809,
0.00183765,0.00190175,0.00125951,
0.00223731,0.00183409,0.00140326,
0.00206454,0.00208595,0.00146108,
0.00181015,0.00185058,0.00126501,
0.00159066,0.00227249,0.00123174,
0.00151313,0.00176004,0.00121054,
0.00157342,0.00169374,0.00120825,
0.00150964,0.00168857,0.00120606,
0.0019207,0.00330843,0.00171654,
0.00213169,0.00305693,0.00179623,
0.00181613,0.00176684,0.0012661,
0.00321279,0.00300649,0.00150742,
0.00189352,0.00194608,0.00161679,
0.00176492,0.00195757,0.00129725,
0.00192025,0.00284742,0.00142794,
0.00159367,0.00175641,0.00129248,
0.00153248,0.00174575,0.00123169,
0.00151424,0.00173139,0.00153467,
0.00222461,0.00219038,0.00195835,
0.00259866,0.00239612,0.00158979,
0.00193431,0.00250861,0.00223399,
0.0021212,0.00179213,0.00126436,
0.00163422,0.00253193,0.00156658,
0.00171423,0.00175329,0.00157783,
0.00229121,0.00240599,0.00165571,
0.00284661,0.00307519,0.00155173,
0.00184231,0.00228988,0.00168702,
0.00213387,0.00201278,0.00164193,
0.00200257,0.0020895,0.00127042,
0.00157838,0.00183704,0.00151181,
0.00199644,0.00238199,0.00200663,
0.00229009,0.00260804,0.00220325,
0.00251651,0.00426467,0.00177334,
0.00209258,0.00425765,0.00201109,
0.00248843,0.0034705,0.00174664,
0.00263196,0.00535075,0.00217654,
0.0026181,0.00495935,0.00336532,
0.0031146,0.0030139,0.00184377,
0.00191533,0.00195853,0.00142535,
0.00228248,0.00375832,0.00180621,
0.00204293,0.00195071,0.00133208,
0.00161969,0.00178732,0.0013036,
0.00218689,0.00521193,0.00244597,
0.00200133,0.00248529,0.00133373,
0.00256502,0.00315386,0.0017867,
0.00191397,0.00186405,0.00126845,
0.0015741,0.00195291,0.0016256,
0.00192088,0.00244177,0.00150739,
0.00179284,0.00176303,0.00123409,
0.00159529,0.0017457,0.00126287,
0.00159532,0.00175479,0.00131109,
0.00186671,0.00455439,0.00148909,
0.00160151,0.00223331,0.0021832,
0.00266516,0.00254775,0.00150383,
0.0016784,0.00181416,0.00125298,
0.00156585,0.00182062,0.00170442,
0.00197404,0.0020222,0.0013019,
0.00157704,0.00174445,0.00125361,
0.00171677,0.0021003,0.00133078,
0.00186387,0.00226505,0.00130752,
0.00166189,0.00258421,0.0018169,
0.00264237,0.00213668,0.0017439,
0.00249802,0.00268704,0.00169684,
0.00169523,0.00219558,0.00137761,
0.00158614,0.00187338,0.00126337,
0.00165061,0.0023776,0.00150499,
0.00171597,0.00177174,0.00125224,
0.00156898,0.00174877,0.0012591,
0.00152726,0.00173502,0.00120689,
0.00153599,0.00170758,0.00145142,
0.00216292,0.0038112,0.00222136,
0.00247497,0.0027653,0.00126811,
0.00157823,0.00175867,0.00126853,
0.00156371,0.0017748,0.00136119,
0.0030263,0.00386044,0.00170564,
0.00183671,0.00226276,0.00127604,
0.00180177,0.00177476,0.00134625,
0.00198041,0.0022926,0.00142379,
0.00158103,0.0018164,0.00150912,
0.00192762,0.00388012,0.00145185,
0.0019321,0.00260431,0.00148637,
0.0019064,0.00210605,0.00132373,
0.00187341,0.00448715,0.00237594,
0.00231043,0.00240083,0.00170024,
0.00180874,0.00250079,0.00183348,
0.00207551,0.0023396,0.00147939,
0.00185681,0.00217716,0.00137843,
0.00157339,0.00184522,0.00127064,
0.00158513,0.00177016,0.0012481,
0.00167786,0.00181907,0.00125516,
0.00156214,0.00184089,0.00189384,
0.00229729,0.00461404,0.00150751,
0.00182195,0.00217319,0.00142501,
0.0016359,0.00279784,0.00231547,
0.00198091,0.00217585,0.00138384,
0.00159518,0.00176344,0.0012761,
0.00177256,0.0022218,0.00149115,
0.00205674,0.00239132,0.00146049,
0.00165369,0.00176073,0.00125394,
0.00152237,0.001874,0.00195854,
0.00254546,0.00364021,0.00153636,
0.00186521,0.00248523,0.00169153,
0.00334873,0.00328434,0.00234403,
0.00181341,0.00185695,0.00130453,
0.00158363,0.00178627,0.0012673,
0.00163306,0.00354315,0.00157048,
0.00183196,0.00290392,0.00174273,
0.00191605,0.00235702,0.0020298,
0.00292104,0.00229536,0.00155861,
0.00170308,0.00177696,0.00127999,
0.00157715,0.0017868,0.00128796,
0.00162064,0.00178429,0.00126203,
0.0017628,0.00281467,0.00143278,
0.00172643,0.00188001,0.00127456,
0.00153969,0.0017279,0.00120893,
0.00150779,0.00168731,0.00120362,
0.00152064,0.00174568,0.00124424,
0.00152989,0.00170557,0.00129164,
0.00171161,0.00233253,0.00204275,
0.00175617,0.00211515,0.00138415,
0.00237302,0.00279904,0.00224707,
0.00218645,0.00255299,0.0015323,
0.00175236,0.0018063,0.00126866,
0.00154955,0.00177883,0.00135286,
0.00176087,0.0022701,0.00143675,
0.00171565,0.00188899,0.00124679,
0.00151824,0.0016939,0.00120309,
0.00151125,0.00184951,0.00134694,
0.0019158,0.00338819,0.00147659,
0.00205983,0.00393062,0.00220972,
0.00207787,0.00219735,0.00141567,
0.0015973,0.00179427,0.00131464,
0.00173975,0.00229922,0.00140197,
0.00215929,0.00183691,0.00127296,
0.00159933,0.0018312,0.00124737,
0.00154829,0.00229678,0.00165822,
0.00194043,0.00287694,0.0014539,
0.00154283,0.00173149,0.00120991,
0.00156275,0.00168309,0.00120573,
0.00154792,0.00168005,0.00120657,
0.00176256,0.00271678,0.00181027,
0.00295591,0.00288558,0.00143659,
0.00186465,0.00211418,0.0012768,
0.00155358,0.00174615,0.00120485,
0.00161586,0.00301642,0.00165235,
0.00183476,0.00231647,0.00142901,
0.00166284,0.00184772,0.00181962,
0.00236231,0.00446531,0.00170274,
0.00184404,0.00221407,0.00143279,
0.00159473,0.00179947,0.00221705,
0.00257544,0.003156,0.00216126,
0.0018816,0.00429755,0.00199701,
0.00212749,0.00656651,0.00274002,
0.00236759,0.0048588,0.00368974,
0.00370912,0.00417967,0.00348991,
0.00376195,0.00344267,0.00218092,
0.00203284,0.00219472,0.00194715,
0.00286021,0.00303869,0.00173638,
0.00220122,0.00236539,0.0015284,
0.00172028,0.00190913,0.00125935,
0.00194954,0.00323836,0.00186291,
0.00230845,0.00316482,0.00217846,
0.00238421,0.00211807,0.00200087,
0.00198031,0.00212549,0.00161889,
0.00159356,0.00181486,0.00126013,
0.00160553,0.00181285,0.0013612,
0.00189731,0.00231698,0.00146855,
0.00159225,0.0017454,0.00127336,
0.00156954,0.00175744,0.00122335,
0.00221024,0.00263442,0.00166304,
0.00185693,0.00191823,0.00131543,
0.00156074,0.00168463,0.00123634,
0.00155718,0.00254291,0.00130227,
0.00170718,0.00258356,0.00255131,
0.00204741,0.00252882,0.00167117,
0.00167422,0.00228311,0.00127004,
0.00163265,0.00176843,0.00132496,
0.00199505,0.00286272,0.00141662,
0.00186104,0.00209963,0.00137413,
0.001567,0.00173573,0.00127996,
0.00161032,0.00216391,0.00142254,
0.00170999,0.00207345,0.00140701,
0.00169276,0.00189126,0.00146053,
0.00265441,0.00270268,0.00137908,
0.00190658,0.00220712,0.00143926,
0.00160784,0.00184352,0.00125722,
0.00197117,0.00242909,0.00173736,
0.00220048,0.00229143,0.00149228,
0.00181981,0.00184223,0.00124597,
0.00159455,0.00174543,0.00125179,
0.00157055,0.00168254,0.00123039,
0.0015713,0.00171002,0.00123668,
0.00199683,0.00295878,0.00190156,
0.00210711,0.00219382,0.00172607,
0.00206572,0.00208392,0.00127976,
0.00159531,0.00285167,0.00196843,
0.00204338,0.00227616,0.0014094,
0.00191735,0.00228364,0.00132796,
0.00162507,0.00183054,0.00146646,
0.0018266,0.00210741,0.00129019,
0.00162214,0.00169341,0.00122823,
0.00153168,0.00170503,0.00125748,
0.00151126,0.00168629,0.00123049,
0.00152104,0.00216559,0.00154125,
0.00188966,0.00227486,0.00162,
0.00183915,0.00319151,0.00183742,
0.00201041,0.00176518,0.00122882,
0.00161716,0.00179839,0.00215018,
0.00230213,0.00294689,0.00169788,
0.00175001,0.00214228,0.00143705,
0.00159938,0.00200892,0.0021284,
0.00231788,0.00264489,0.0015865,
0.00233929,0.00240793,0.00133066,
0.00167994,0.00514094,0.00153293,
0.00182328,0.00208221,0.00136909,
0.00180569,0.00179614,0.00140547,
0.00158759,0.00209871,0.00233379,
0.00176781,0.00177722,0.00126612,
0.00159301,0.00185492,0.00133614,
0.00157388,0.00184298,0.00143955,
0.00197003,0.0033264,0.00192092,
0.00181346,0.00378918,0.00149256,
0.00230496,0.00296007,0.0020623,
0.00238422,0.00182694,0.00125786,
0.00159929,0.00199868,0.00142354,
0.00177847,0.00238743,0.0014963,
0.00205352,0.00207744,0.00125742,
0.00157028,0.001752,0.00128208,
0.0015499,0.00188521,0.0014164,
0.0017357,0.00189158,0.00190072,
0.0015741,0.0019063,0.00146534,
0.0016071,0.00175501,0.00138183,
0.00171463,0.00170035,0.00121261,
0.00155242,0.00273031,0.00140007,
0.00196792,0.00342379,0.00201457,
0.0021983,0.00273421,0.00207111,
0.00252381,0.00302105,0.00127767,
0.00239943,0.00401975,0.00214038,
0.00258198,0.00349253,0.0018559,
0.0022673,0.00295057,0.00250912,
0.00302901,0.00360998,0.00187191,
0.00224316,0.00336186,0.00216081,
0.00260601,0.00472493,0.0022351,
0.00289933,0.00352778,0.00250684,
0.00264659,0.00373133,0.00241641,
0.00284029,0.00302704,0.00205026,
0.00341267,0.00437117,0.00241605,
0.00361252,0.00561104,0.00330059,
0.00323087,0.00443394,0.00235297,
0.00262552,0.00753386,0.00362061,
0.00341896,0.00850083,0.00283643,
0.00518484,0.00737465,0.00288714,
0.00390326,0.00821302,0.00266912,
0.00333718,0.00345756,0.00336752,
0.00574935,0.00840989,0.00423909,
0.00550287,0.0094051,0.00497668,
0.00437174,0.00800468,0.0045187,
0.0035413,0.00509952,0.00193781,
0.00428973,0.00453941,0.00329757,
0.00305199,0.00923957,0.00278057,
0.0029782,0.00240127,0.00166565,
0.00215212,0.00214897,0.00149074,
0.00312887,0.00644825,0.00329881,
0.00358202,0.00571122,0.00193634,
0.00201211,0.00606911,0.00375693,
0.00361328,0.00709179,0.00339078,
0.00350727,0.00559536,0.00191583,
0.0054885,0.00582108,0.0020385,
0.00382529,0.00648374,0.00330633,
0.00459939,0.0101896,0.00368958,
0.00538932,0.0086139,0.00248609,
0.00373532,0.00983443,0.00316627,
0.00384509,0.00945446,0.0031582,
0.00452909,0.00824705,0.00300949,
0.00352081,0.00874113,0.00315038,
0.00456615,0.011463,0.00313674,
0.00429721,0.00806477,0.00282637,
0.00406399,0.0106746,0.00364476,
0.00600599,0.00668505,0.00321563,
0.00527056,0.00930911,0.00280916,
0.00430281,0.00785317,0.00321239,
0.00378481,0.010972,0.00392655,
0.00706459,0.0080308,0.00441561,
0.00545467,0.00579264,0.00271515,
0.00421181,0.00517134,0.00248101,
0.00401964,0.00681789,0.00378571,
0.00382853,0.00660151,0.00513181,
0.00450328,0.00762434,0.0046212,
0.00455059,0.0120103,0.00466279,
0.00566866,0.0110427,0.00425328,
0.00741975,0.00800367,0.00545412,
0.0057739,0.00825283,0.00628918,
0.0037962,0.00809771,0.00427856,
0.00443301,0.011807,0.00353762,
0.00453701,0.00994943,0.00352153,
0.00427243,0.0088613,0.00336892,
0.00383232,0.0109479,0.00328656,
0.00441041,0.00946027,0.00412707,
0.00708912,0.00593308,0.00390431,
