time taken in seconds: N = 600.
STL, Linked List, HEAP, 
0.00188817,0.00295192,0.0013343,
0.00191016,0.00179759,0.0013455,
0.00157218,0.00182515,0.00130616,
0.00256602,0.00367946,0.00165401,
0.00188819,0.00234993,0.00142158,
0.00160122,0.00188608,0.00141424,
0.00254335,0.00237281,0.00139629,
0.00199666,0.00225191,0.00143843,
0.00184936,0.00340465,0.00296909,
0.00201763,0.0022676,0.00142182,
0.00160098,0.00177592,0.0012635,
0.00165262,0.0034378,0.00146935,
0.00182146,0.00208711,0.0012689,
0.00162718,0.00218238,0.00171692,
0.00263647,0.00273269,0.00157608,
0.00212143,0.00193276,0.00128375,
0.00156823,0.00187074,0.00160909,
0.00208506,0.00258909,0.0016947,
0.00186058,0.00246715,0.00142276,
0.00190084,0.00227688,0.00237688,
0.00182864,0.00305385,0.00166914,
0.00158972,0.00176395,0.00126381,
0.00163759,0.00346014,0.00211667,
0.00257363,0.00229675,0.00142053,
0.00186697,0.00216248,0.00140902,
0.00211267,0.00248396,0.00152625,
0.00219999,0.00220705,0.0012709,
0.00157249,0.0018031,0.00140409,
0.00225322,0.00340475,0.00192639,
0.00201784,0.00227535,0.00140722,
0.00190033,0.00279511,0.0016552,
0.0017992,0.00273687,0.00167588,
0.00158681,0.00179891,0.0012758,
0.00166403,0.00294087,0.00247319,
0.00228135,0.00259157,0.00143707,
0.00189511,0.0022481,0.00148325,
0.00203158,0.00281149,0.00174784,
0.00210844,0.00181797,0.00126748,
0.00156818,0.00188106,0.00143841,
0.00255909,0.00306,0.0018091,
0.00179093,0.00266685,0.00135417,
0.0019706,0.00262548,0.00160002,
0.00186597,0.00280517,0.00169866,
0.00161614,0.00177117,0.00127839,
0.00164525,0.00272458,0.0022167,
0.00239961,0.00217658,0.00185883,
0.00198676,0.00232938,0.00155043,
0.00216424,0.00241085,0.00147348,
0.00208815,0.00255911,0.00127352,
0.00162691,0.00176949,0.00134727,
0.00262744,0.00280148,0.00154169,
0.00177345,0.00350791,0.00134887,
0.0018789,0.00331261,0.00190168,
0.00201174,0.00224135,0.00140212,
0.00158353,0.00179883,0.00129283,
0.00174942,0.00306792,0.00191171,
0.00210481,0.00278422,0.0015984,
0.00168121,0.0020901,0.00126873,
0.00198391,0.00377266,0.00164959,
0.00204644,0.00233704,0.00128764,
0.00173833,0.00215905,0.00155486,
0.00222573,0.00288838,0.0013351,
0.00182734,0.00219546,0.00145179,
0.00174014,0.00183467,0.00204253,
0.00244552,0.00225316,0.00149361,
0.00185561,0.00223402,0.0015426,
0.0016942,0.00202048,0.00164659,
0.00235986,0.00203242,0.0015809,
0.00186972,0.00219937,0.0014134,
0.00159969,0.00402443,0.00165444,
0.0016867,0.00251871,0.00144647,
0.00176835,0.00221473,0.00133749,
0.00177651,0.00361016,0.00142814,
0.00175824,0.00231991,0.00157233,
0.00179771,0.00186227,0.00129907,
0.00268418,0.00286156,0.00170267,
0.00178192,0.00260775,0.00145927,
0.0018833,0.00185445,0.00168207,
0.0025601,0.00214307,0.0013809,
0.00180906,0.00215862,0.00153429,
0.00162856,0.00334117,0.00228691,
0.00200066,0.00233658,0.00152779,
0.00185506,0.00209278,0.00126791,
0.00173867,0.00336941,0.00164531,
0.00172042,0.00254867,0.00146036,
0.00183419,0.00184657,0.00131628,
0.00251031,0.00340844,0.00157055,
0.00187077,0.00221564,0.00143711,
0.0016402,0.00179145,0.00149333,
0.0023091,0.00284762,0.00132225,
0.00200325,0.00230496,0.00143307,
0.00169856,0.00202914,0.00206723,
0.00314624,0.00254859,0.00159762,
0.00182146,0.0020335,0.00127024,
0.00158586,0.00233238,0.00212724,
0.0019112,0.00234789,0.00150439,
0.00184742,0.00206079,0.00127382,
0.00182541,0.00497428,0.00149232,
0.00195196,0.00222224,0.00147613,
0.00165811,0.00178881,0.00144171,
0.00216946,0.00292458,0.00140259,
0.00199572,0.00225783,0.00142542,
0.0016431,0.00252755,0.00285722,
0.00286622,0.00227306,0.00145092,
0.00184921,0.00191957,0.00131743,
0.00163777,0.00298707,0.00209279,
0.00165762,0.00207767,0.00129793,
0.00158102,0.00173993,0.00131368,
0.0017969,0.00520018,0.00203205,
0.00184092,0.00205998,0.00141389,
0.00178066,0.00186035,0.00159312,
0.00218246,0.00257527,0.00146908,
0.00179807,0.0023747,0.00137794,
0.00189787,0.00329583,0.0024834,
0.00190163,0.00236287,0.00150404,
0.00182761,0.00200349,0.00129573,
0.0016239,0.00296306,0.00207329,
0.00170496,0.00230035,0.00165107,
0.00187365,0.00213349,0.00139951,
0.00291253,0.00406683,0.00248079,
0.00278339,0.00206708,0.00129907,
0.00165295,0.0031714,0.0016748,
0.0017615,0.00237358,0.00148264,
0.0017683,0.00187196,0.00127009,
0.00236171,0.00448332,0.00173023,
0.00191372,0.00221453,0.00149514,
0.00158865,0.00189975,0.00158193,
0.00255819,0.00213231,0.00150896,
0.00164774,0.00176472,0.00126477,
0.00157013,0.00181673,0.00213909,
0.00327498,0.00262242,0.00148325,
0.00172166,0.00223426,0.00139187,
0.00160404,0.00232316,0.00298127,
0.00169087,0.00210718,0.00146298,
0.00178844,0.00215599,0.00135997,
0.00200033,0.00498666,0.00168639,
0.00184181,0.00228293,0.00142894,
0.00162387,0.00182668,0.00165508,
0.00314334,0.00228404,0.00143974,
0.00206925,0.00203281,0.00157664,
0.0016476,0.00525,0.00166377,
0.00188293,0.00224342,0.00144869,
0.00175533,0.00182554,0.00129679,
0.00235709,0.00317141,0.00155492,
0.00199667,0.00255209,0.00138166,
0.0018538,0.00266254,0.00308841,
0.00244499,0.00234557,0.0016367,
0.00185372,0.00202677,0.00128982,
0.00172443,0.00379821,0.00147713,
0.00183542,0.00266744,0.0013994,
0.00187393,0.00179939,0.00150291,
0.00355208,0.00288811,0.00154843,
0.00184741,0.00215888,0.00136335,
0.00160853,0.00206296,0.00281134,
0.00220182,0.00208816,0.00158648,
0.00194379,0.00232315,0.00129861,
0.00217549,0.0049002,0.00182103,
0.00250906,0.0039208,0.00207409,
0.0022934,0.0026516,0.00258655,
0.0033183,0.00385938,0.00202152,
0.00273053,0.00337062,0.00257326,
0.00280561,0.00364949,0.00148817,
0.00169557,0.00328132,0.00209383,
0.0019351,0.00469325,0.0020587,
0.00253484,0.00542395,0.00215015,
0.00263467,0.00401178,0.00255073,
0.00303458,0.00435299,0.00262449,
0.00285255,0.00324611,0.00159137,
0.00242289,0.00300823,0.00205511,
0.00276981,0.00262165,0.00165423,
0.00206686,0.00341329,0.00164255,
0.00211766,0.00429201,0.00208401,
0.00308991,0.00558098,0.00386119,
0.00337317,0.00372823,0.00235766,
0.00238929,0.00408106,0.00224734,
0.00316202,0.0036596,0.00199623,
0.00290075,0.00281729,0.00252106,
0.00269797,0.00333394,0.00234392,
0.00214373,0.00203267,0.00200772,
0.00299272,0.0034901,0.00236041,
0.00330541,0.00203816,0.00169877,
0.00259365,0.00302745,0.00184459,
0.00266317,0.00300836,0.00139834,
0.00183533,0.00410119,0.00209096,
0.00318623,0.00406876,0.00139556,
0.00184459,0.00353631,0.00151407,
0.002274,0.00368849,0.00173124,
0.0017372,0.00257107,0.00185769,
0.00178942,0.00598009,0.00192356,
0.00178221,0.00243725,0.0017521,
0.00189056,0.00193872,0.0022385,
0.00263275,0.00239963,0.00128956,
0.00157616,0.00175278,0.00126558,
0.00197822,0.00699548,0.00186641,
0.00193472,0.0018899,0.00132754,
0.00157211,0.00188359,0.00204086,
0.0028347,0.00361903,0.00169596,
0.00167674,0.00261157,0.0013079,
0.00264532,0.0042334,0.00179424,
0.00179926,0.00184457,0.00128624,
0.00156823,0.00183945,0.0018976,
0.00252436,0.00400697,0.0015663,
0.00229618,0.00206064,0.00127025,
0.00202979,0.00593866,0.00172677,
0.00167469,0.00188065,0.00126587,
0.00179046,0.00223292,0.00198505,
0.00237591,0.00405341,0.00173317,
0.00201486,0.00181476,0.00133335,
0.00300929,0.00448692,0.0019331,
0.00173569,0.0018449,0.00128448,
0.00156862,0.00346871,0.00186356,
0.00321408,0.00286327,0.00181673,
0.00166465,0.0018073,0.00138914,
0.00226061,0.00510661,0.001698,
0.00162989,0.00194718,0.00130811,
0.00161572,0.00364804,0.00181499,
0.00244051,0.0030396,0.00164799,
0.00184072,0.00177447,0.00221985,
0.00355898,0.00327728,0.00134544,
0.00170434,0.00176097,0.00126448,
0.00158119,0.00310983,0.00225881,
0.00236614,0.00386075,0.0014239,
0.00200839,0.00210758,0.00183846,
0.00227796,0.00449168,0.00134331,
0.00169993,0.00178541,0.00127109,
0.00183005,0.00323682,0.00162959,
0.00229002,0.00340017,0.00161031,
0.00182627,0.00207196,0.00170398,
0.00286295,0.0044932,0.00142676,
0.00161058,0.00191364,0.00127939,
0.00200729,0.00268321,0.00170683,
0.00251686,0.00228304,0.00134898,
0.00190951,0.00214966,0.00185506,
0.00243163,0.00297822,0.00194091,
0.00198536,0.00178864,0.00127323,
0.00156628,0.00189945,0.00173533,
0.00210867,0.00301626,0.0016329,
0.00176264,0.00276807,0.00151928,
0.00190128,0.0043073,0.00264303,
0.00227036,0.00194594,0.00127185,
0.00156936,0.00177143,0.00149754,
0.00213348,0.00287906,0.00169885,
0.00208965,0.00192539,0.0015285,
0.0017443,0.00212766,0.00174028,
0.00214208,0.00270755,0.0018506,
0.00194629,0.00176721,0.00127113,
0.00156383,0.00233954,0.00160697,
0.00221238,0.00318638,0.00179935,
0.0021617,0.00192819,0.00161281,
0.00208656,0.00270876,0.00159905,
0.00220549,0.00234904,0.00127561,
0.00159055,0.00176256,0.00171549,
0.00193833,0.00339382,0.00221349,
0.00208427,0.00262867,0.0013419,
0.00197846,0.00249501,0.00175327,
0.00190222,0.00374955,0.00128941,
0.00158844,0.00176695,0.00166857,
0.00181864,0.00281875,0.00156733,
0.00204132,0.00314302,0.00135268,
0.00183693,0.00238669,0.00149165,
0.0020854,0.00394121,0.00154147,
0.0015883,0.00177509,0.00131611,
0.00183804,0.00224883,0.00200703,
0.0021406,0.00344774,0.00172703,
0.00167043,0.00232647,0.00141473,
0.00179729,0.0029002,0.00205933,
0.00207687,0.0018026,0.00127203,
0.00157116,0.00189781,0.00178185,
0.00234593,0.00277195,0.0015714,
0.00216603,0.0022787,0.00134235,
0.00183304,0.00237822,0.00146827,
0.00195469,0.00434922,0.0013408,
0.0015833,0.00177251,0.00136206,
0.00214049,0.00226639,0.0016902,
0.00229893,0.00351084,0.00133471,
0.00184293,0.00179848,0.00173746,
0.0017927,0.00243342,0.00283446,
0.00216844,0.00180995,0.00127702,
0.00172989,0.0025633,0.00147659,
0.00199075,0.00222372,0.00188509,
0.00204378,0.00198161,0.00157131,
0.00159011,0.0017726,0.00126031,
0.00158938,0.00544831,0.0015818,
0.00207092,0.00204198,0.00144723,
0.00167997,0.00177209,0.00130658,
0.0025378,0.00268602,0.00155099,
0.00196846,0.00198361,0.00142516,
0.00169605,0.00188177,0.00205082,
0.00264957,0.00265433,0.00146935,
0.0017965,0.00212356,0.00139849,
0.00157708,0.00188311,0.00222051,
0.00270983,0.00193559,0.00148938,
0.00180978,0.00230927,0.00128016,
0.00157859,0.00537631,0.00198105,
0.00194542,0.00219092,0.0014415,
0.00157695,0.00177194,0.00132969,
0.00204197,0.00322018,0.00133975,
0.00224236,0.00293966,0.00147078,
0.00160176,0.00626878,0.00249463,
0.00278883,0.00456872,0.00224991,
0.00193995,0.00240102,0.00231895,
0.00286309,0.0025248,0.00187937,
0.00197393,0.00431548,0.00177094,
0.00327525,0.00334469,0.00174726,
0.00204485,0.00267871,0.00210939,
0.00225451,0.00253209,0.00142609,
0.00165001,0.00177661,0.00126205,
0.00216277,0.00483847,0.00211284,
0.00187046,0.00216539,0.00127873,
0.00161003,0.00190382,0.00141494,
0.00263196,0.00225989,0.00147857,
0.00190479,0.00238072,0.00133306,
0.001585,0.00471899,0.00256586,
0.00218048,0.0023355,0.00155591,
0.00158191,0.00176875,0.00134111,
0.00194639,0.0037479,0.00134397,
0.0018253,0.00224246,0.00140586,
0.00160434,0.00178608,0.00199373,
0.00279639,0.0030005,0.00147011,
0.00191717,0.00194108,0.00127779,
0.00157044,0.00205546,0.00165938,
0.00282365,0.00215804,0.00167337,
0.00193058,0.0020324,0.00126725,
0.00160952,0.00586601,0.00258861,
0.002985,0.00361401,0.00226848,
0.00171599,0.00181895,0.00154974,
0.00262535,0.00237373,0.00152264,
0.00201791,0.00195011,0.00236163,
0.00268012,0.00310047,0.00153711,
0.00192726,0.00201206,0.00126862,
0.00157935,0.00193563,0.00203432,
0.00233948,0.0021139,0.00143849,
0.00180641,0.00203128,0.00127467,
0.00156749,0.00455812,0.0021792,
0.00194444,0.00231322,0.0014847,
0.00160719,0.00175794,0.00134056,
0.00172616,0.00357574,0.00157101,
0.00188393,0.00216406,0.0014519,
0.0016358,0.00174405,0.00158699,
0.00308578,0.00304318,0.00149756,
0.00182958,0.00206873,0.00126791,
0.00166812,0.00199773,0.00167317,
0.00267897,0.00212249,0.00146527,
0.00188993,0.00225702,0.00123549,
0.00159507,0.00505148,0.00208249,
0.00193035,0.00219077,0.00148887,
0.00160251,0.0017748,0.00130359,
0.00192418,0.00388274,0.00134984,
0.00177365,0.00222578,0.00146723,
0.00160112,0.00176915,0.00161524,
0.00306576,0.00313494,0.00151537,
0.00189385,0.00200091,0.00131643,
0.00157796,0.00196036,0.00165365,
0.00237049,0.00195417,0.00147183,
0.00158777,0.00175569,0.00126654,
0.00156397,0.00178742,0.00239908,
0.00323106,0.00229692,0.0015077,
0.00178932,0.0020011,0.00130606,
0.00157514,0.00215499,0.00176075,
0.0020476,0.00225539,0.00161218,
0.00171045,0.00230856,0.00128643,
0.00166247,0.00311328,0.0019318,
0.00218829,0.00221912,0.00149296,
0.00173537,0.00177618,0.00127375,
0.00180405,0.00448977,0.00141443,
0.00177518,0.002046,0.00127323,
0.00156904,0.00195484,0.00155257,
0.00273864,0.00225643,0.00157722,
0.00204265,0.00203726,0.00128056,
0.00157547,0.00176619,0.0014829,
0.00218509,0.00253364,0.00174598,
0.00183319,0.00233357,0.00139158,
0.00175498,0.0019756,0.00242683,
0.00346182,0.00266443,0.00148148,
0.00158097,0.00191214,0.00127223,
0.00156792,0.00249317,0.00182723,
0.00197169,0.0030878,0.00140509,
0.00190689,0.00204316,0.00151165,
0.00172717,0.00352986,0.00214244,
0.00207807,0.00177771,0.00125805,
0.00151049,0.00170202,0.00128441,
0.00219703,0.00289756,0.00190963,
0.00204557,0.00205365,0.00152532,
0.00180888,0.00200414,0.00166895,
0.00204611,0.00293584,0.00169351,
0.00158855,0.00188868,0.00126817,
0.00158598,0.00196817,0.0019057,
0.00213575,0.00367078,0.00132263,
0.00184993,0.00216689,0.00148693,
0.00167956,0.00294361,0.00155906,
0.00226814,0.00262304,0.00126796,
0.00157598,0.00177165,0.00127109,
0.00173528,0.00311224,0.00185621,
0.00242412,0.00194097,0.00155017,
0.00175215,0.00202301,0.00140498,
0.00206323,0.00276799,0.00189255,
0.00208935,0.00178443,0.00125888,
0.00159205,0.00177468,0.0013089,
0.00212068,0.00289914,0.00186512,
0.00225019,0.00191791,0.00139203,
0.001895,0.00203382,0.00145855,
0.00277798,0.00319225,0.00170789,
0.00166419,0.00179038,0.00133823,
0.00168854,0.00193792,0.00191756,
0.0022799,0.00226071,0.00164463,
0.00215718,0.00192587,0.00153495,
0.00161312,0.00216032,0.00178337,
0.00194698,0.00357288,0.00139044,
0.00157681,0.00177191,0.00125831,
0.00157654,0.00283233,0.0019987,
0.00194525,0.00246252,0.00188199,
0.00180904,0.0023429,0.0013265,
0.00203529,0.00264242,0.00167846,
0.00214034,0.00196623,0.00126478,
0.00157595,0.00176711,0.00131024,
0.00200585,0.0031568,0.00152675,
0.001879,0.00304023,0.00133374,
0.00181744,0.0018384,0.00143127,
0.0022617,0.00249375,0.00171842,
0.00195175,0.00178661,0.00127847,
0.00157388,0.00209616,0.00183766,
0.00234448,0.00257753,0.00169895,
0.00181263,0.00231721,0.00127142,
0.00157844,0.00175427,0.00179742,
0.00260632,0.00272381,0.00153614,
0.00179645,0.00184276,0.00138507,
0.00185676,0.00202768,0.00167389,
0.0026761,0.00216265,0.00139719,
0.0020193,0.00219979,0.00141396,
0.00158138,0.00479414,0.00232947,
0.00211617,0.00251092,0.00151556,
0.00181495,0.00177992,0.00139051,
0.00223704,0.003443,0.00132839,
0.00183134,0.00226072,0.00144526,
0.00165835,0.00205052,0.00297903,
0.00292719,0.00247436,0.00142547,
0.0017485,0.00195648,0.00126759,
0.00158616,0.00248757,0.00188611,
0.00183313,0.00231918,0.00164588,
0.00181211,0.00186022,0.00126535,
0.0017219,0.00478785,0.0017713,
0.00184027,0.00224271,0.00149326,
0.0016885,0.00176837,0.00134104,
0.00204866,0.00294373,0.00137202,
0.00177532,0.00224318,0.00146772,
0.0015862,0.00172674,0.00172813,
0.003511,0.0024627,0.00149945,
0.00182101,0.00202783,0.00126923,
0.00158033,0.00177703,0.00142591,
0.00254746,0.0022373,0.00147777,
0.00191791,0.00217461,0.00149569,
0.00158641,0.00317785,0.00282181,
0.00193966,0.00223279,0.00149086,
0.00179451,0.00184372,0.00126563,
0.0017756,0.00333087,0.00196623,
